Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1267,Exit long,2025-05-14 10:15,Short,6125.5,1,30660,-34.5,-0.11,57.75,0.19,-77.25,-0.25,2746,0.27
1267,Entry long,2025-05-14 07:15,Long,6132,1,30660,-34.5,-0.11,57.75,0.19,-77.25,-0.25,2746,0.27
1268,Exit short,2025-05-15 02:30,Long,6114.5,1,30627.5,53,0.17,106.5,0.35,-72.25,-0.24,2799,0.28
1268,Entry short,2025-05-14 10:15,Short,6125.5,1,30627.5,53,0.17,106.5,0.35,-72.25,-0.24,2799,0.28
1269,Exit long,2025-05-15 02:45,Long Exit,6108.25,1,30572.5,-33.25,-0.11,2.75,0.01,-32.25,-0.11,2765.75,0.28
1269,Entry long,2025-05-15 02:30,Long,6114.5,1,30572.5,-33.25,-0.11,2.75,0.01,-32.25,-0.11,2765.75,0.28
1270,Exit short,2025-05-15 06:00,Long,6101,1,30513.75,6.75,0.02,84,0.28,-28.5,-0.09,2772.5,0.28
1270,Entry short,2025-05-15 03:15,Short,6102.75,1,30513.75,6.75,0.02,84,0.28,-28.5,-0.09,2772.5,0.28
1271,Exit long,2025-05-15 15:30,Short,6140.5,1,30505,195.5,0.64,310.25,1.02,-36,-0.12,2968,0.30
1271,Entry long,2025-05-15 06:00,Long,6101,1,30505,195.5,0.64,310.25,1.02,-36,-0.12,2968,0.30
1272,Exit short,2025-05-16 03:30,Long,6156.75,1,30702.5,-83.25,-0.27,0,0.00,-99.75,-0.32,2884.75,0.29
1272,Entry short,2025-05-15 15:30,Short,6140.5,1,30702.5,-83.25,-0.27,0,0.00,-99.75,-0.32,2884.75,0.29
1273,Exit long,2025-05-16 09:00,Short,6163.75,1,30783.75,33,0.11,100.25,0.33,-9.75,-0.03,2917.75,0.29
1273,Entry long,2025-05-16 03:30,Long,6156.75,1,30783.75,33,0.11,100.25,0.33,-9.75,-0.03,2917.75,0.29
1274,Exit short,2025-05-16 11:45,Long,6165.75,1,30818.75,-12,-0.04,100.25,0.33,-32.25,-0.10,2905.75,0.29
1274,Entry short,2025-05-16 09:00,Short,6163.75,1,30818.75,-12,-0.04,100.25,0.33,-32.25,-0.10,2905.75,0.29
1275,Exit long,2025-05-18 18:00,Short,6149,1,30828.75,-85.75,-0.28,152.75,0.50,-84.75,-0.27,2820,0.28
1275,Entry long,2025-05-16 11:45,Long,6165.75,1,30828.75,-85.75,-0.28,152.75,0.50,-84.75,-0.27,2820,0.28
1276,Exit short,2025-05-18 19:45,Long,6166.25,1,30745,-88.25,-0.29,61.5,0.20,-87.25,-0.28,2731.75,0.27
1276,Entry short,2025-05-18 18:00,Short,6149,1,30745,-88.25,-0.29,61.5,0.20,-87.25,-0.28,2731.75,0.27
1277,Exit long,2025-05-18 20:45,Short,6144.25,1,30831.25,-112,-0.36,1.5,0.00,-118.5,-0.38,2619.75,0.26
1277,Entry long,2025-05-18 19:45,Long,6166.25,1,30831.25,-112,-0.36,1.5,0.00,-118.5,-0.38,2619.75,0.26
1278,Exit short,2025-05-19 06:45,Long,6128.5,1,30721.25,76.75,0.25,162.75,0.53,-51,-0.17,2696.5,0.27
1278,Entry short,2025-05-18 20:45,Short,6144.25,1,30721.25,76.75,0.25,162.75,0.53,-51,-0.17,2696.5,0.27
1279,Exit long,2025-05-19 13:00,Long Exit,6206.25,1,30642.5,386.75,1.26,387.75,1.27,-37.25,-0.12,3083.25,0.31
1279,Entry long,2025-05-19 06:45,Long,6128.5,1,30642.5,386.75,1.26,387.75,1.27,-37.25,-0.12,3083.25,0.31
1280,Exit short,2025-05-19 19:15,Long,6202.25,1,30957.5,-55.75,-0.18,7.75,0.03,-63.5,-0.21,3027.5,0.30
1280,Entry short,2025-05-19 16:15,Short,6191.5,1,30957.5,-55.75,-0.18,7.75,0.03,-63.5,-0.21,3027.5,0.30
1281,Exit long,2025-05-19 21:15,Short,6193.75,1,31011.25,-44.5,-0.14,47.75,0.15,-48.5,-0.16,2983,0.30
1281,Entry long,2025-05-19 19:15,Long,6202.25,1,31011.25,-44.5,-0.14,47.75,0.15,-48.5,-0.16,2983,0.30
1282,Exit short,2025-05-20 03:30,Long,6188.25,1,30968.75,25.5,0.08,97.75,0.32,-2.25,-0.01,3008.5,0.30
1282,Entry short,2025-05-19 21:15,Short,6193.75,1,30968.75,25.5,0.08,97.75,0.32,-2.25,-0.01,3008.5,0.30
1283,Exit long,2025-05-20 09:30,Short,6180.5,1,30941.25,-40.75,-0.13,25.25,0.08,-58.5,-0.19,2967.75,0.30
1283,Entry long,2025-05-20 03:30,Long,6188.25,1,30941.25,-40.75,-0.13,25.25,0.08,-58.5,-0.19,2967.75,0.30
1284,Exit short,2025-05-20 10:45,Long,6188.75,1,30902.5,-43.25,-0.14,55.25,0.18,-42.25,-0.14,2924.5,0.29
1284,Entry short,2025-05-20 09:30,Short,6180.5,1,30902.5,-43.25,-0.14,55.25,0.18,-42.25,-0.14,2924.5,0.29
1285,Exit long,2025-05-20 14:15,Long Exit,6158,1,30943.75,-155.75,-0.50,4,0.01,-154.75,-0.50,2768.75,0.28
1285,Entry long,2025-05-20 10:45,Long,6188.75,1,30943.75,-155.75,-0.50,4,0.01,-154.75,-0.50,2768.75,0.28
1286,Exit short,2025-05-20 16:00,Long,6178.5,1,30786.25,-108.25,-0.35,59,0.19,-113.5,-0.37,2660.5,0.27
1286,Entry short,2025-05-20 14:30,Short,6157.25,1,30786.25,-108.25,-0.35,59,0.19,-113.5,-0.37,2660.5,0.27
1287,Exit long,2025-05-20 18:15,Short,6157.5,1,30892.5,-107,-0.35,1.5,0.00,-121,-0.39,2553.5,0.26
1287,Entry long,2025-05-20 16:00,Long,6178.5,1,30892.5,-107,-0.35,1.5,0.00,-121,-0.39,2553.5,0.26
1288,Exit short,2025-05-21 07:30,Long,6147.25,1,30787.5,49.25,0.16,169,0.55,-97.25,-0.32,2602.75,0.26
1288,Entry short,2025-05-20 18:15,Short,6157.5,1,30787.5,49.25,0.16,169,0.55,-97.25,-0.32,2602.75,0.26
1289,Exit long,2025-05-21 08:45,Short,6137.5,1,30736.25,-50.75,-0.17,26.5,0.09,-59.75,-0.19,2552,0.26
1289,Entry long,2025-05-21 07:30,Long,6147.25,1,30736.25,-50.75,-0.17,26.5,0.09,-59.75,-0.19,2552,0.26
1290,Exit short,2025-05-21 09:45,Long,6146.5,1,30687.5,-47,-0.15,47.75,0.16,-48.5,-0.16,2505,0.25
1290,Entry short,2025-05-21 08:45,Short,6137.5,1,30687.5,-47,-0.15,47.75,0.16,-48.5,-0.16,2505,0.25
1291,Exit long,2025-05-21 13:15,Short,6149.75,1,30732.5,14.25,0.05,141.5,0.46,-48.5,-0.16,2519.25,0.25
1291,Entry long,2025-05-21 09:45,Long,6146.5,1,30732.5,14.25,0.05,141.5,0.46,-48.5,-0.16,2519.25,0.25
1292,Exit short,2025-05-21 15:15,Short Exit,6070.5,1,30748.75,394.25,1.28,395.25,1.29,-17.25,-0.06,2913.5,0.29
1292,Entry short,2025-05-21 13:15,Short,6149.75,1,30748.75,394.25,1.28,395.25,1.29,-17.25,-0.06,2913.5,0.29
1293,Exit long,2025-05-22 09:30,Long Exit,6065.5,1,30391.25,-65.75,-0.22,32.75,0.11,-64.75,-0.21,2847.75,0.28
1293,Entry long,2025-05-22 09:00,Long,6078.25,1,30391.25,-65.75,-0.22,32.75,0.11,-64.75,-0.21,2847.75,0.28
1294,Exit short,2025-05-22 12:15,Long,6097.5,1,30348.75,-140.75,-0.46,36.5,0.12,-139.75,-0.46,2707,0.27
1294,Entry short,2025-05-22 10:45,Short,6069.75,1,30348.75,-140.75,-0.46,36.5,0.12,-139.75,-0.46,2707,0.27
1295,Exit long,2025-05-22 16:00,Short,6077,1,30487.5,-104.5,-0.34,80.25,0.26,-126,-0.41,2602.5,0.26
1295,Entry long,2025-05-22 12:15,Long,6097.5,1,30487.5,-104.5,-0.34,80.25,0.26,-126,-0.41,2602.5,0.26
1296,Exit short,2025-05-23 03:15,Long,6077.75,1,30385,-5.75,-0.02,82.75,0.27,-69.75,-0.23,2596.75,0.26
1296,Entry short,2025-05-22 16:00,Short,6077,1,30385,-5.75,-0.02,82.75,0.27,-69.75,-0.23,2596.75,0.26
1297,Exit long,2025-05-23 05:15,Short,6075.5,1,30388.75,-13.25,-0.04,61.5,0.20,-16,-0.05,2583.5,0.26
1297,Entry long,2025-05-23 03:15,Long,6077.75,1,30388.75,-13.25,-0.04,61.5,0.20,-16,-0.05,2583.5,0.26
1298,Exit short,2025-05-23 07:45,Short Exit,6009.25,1,30377.5,329.25,1.08,330.25,1.09,-22.25,-0.07,2912.75,0.29
1298,Entry short,2025-05-23 05:15,Short,6075.5,1,30377.5,329.25,1.08,330.25,1.09,-22.25,-0.07,2912.75,0.29
1299,Exit long,2025-05-23 16:15,Short,6030.25,1,30132.5,16.75,0.06,179,0.59,-76,-0.25,2929.5,0.29
1299,Entry long,2025-05-23 10:15,Long,6026.5,1,30132.5,16.75,0.06,179,0.59,-76,-0.25,2929.5,0.29
1300,Exit short,2025-05-25 18:15,Long,6064.5,1,30151.25,-173.25,-0.57,22.75,0.08,-191,-0.63,2756.25,0.28
1300,Entry short,2025-05-23 16:15,Short,6030.25,1,30151.25,-173.25,-0.57,22.75,0.08,-191,-0.63,2756.25,0.28
1301,Exit long,2025-05-26 10:45,Short,6097.5,1,30322.5,163,0.54,247.75,0.82,-17.25,-0.06,2919.25,0.29
1301,Entry long,2025-05-25 18:15,Long,6064.5,1,30322.5,163,0.54,247.75,0.82,-17.25,-0.06,2919.25,0.29
1302,Exit short,2025-05-26 11:45,Long,6104,1,30487.5,-34.5,-0.11,36.5,0.12,-37.25,-0.12,2884.75,0.29
1302,Entry short,2025-05-26 10:45,Short,6097.5,1,30487.5,-34.5,-0.11,36.5,0.12,-37.25,-0.12,2884.75,0.29
1303,Exit long,2025-05-26 18:45,Short,6098,1,30520,-32,-0.10,34,0.11,-36,-0.12,2852.75,0.29
1303,Entry long,2025-05-26 11:45,Long,6104,1,30520,-32,-0.10,34,0.11,-36,-0.12,2852.75,0.29
1304,Exit short,2025-05-27 01:45,Long,6095.75,1,30490,9.25,0.03,81.5,0.27,-16,-0.05,2862,0.29
1304,Entry short,2025-05-26 18:45,Short,6098,1,30490,9.25,0.03,81.5,0.27,-16,-0.05,2862,0.29
1305,Exit long,2025-05-27 08:45,Short,6108.25,1,30478.75,60.5,0.20,176.5,0.58,-13.5,-0.04,2922.5,0.29
1305,Entry long,2025-05-27 01:45,Long,6095.75,1,30478.75,60.5,0.20,176.5,0.58,-13.5,-0.04,2922.5,0.29
1306,Exit short,2025-05-27 10:15,Long,6114,1,30541.25,-30.75,-0.10,105.25,0.34,-54.75,-0.18,2891.75,0.29
1306,Entry short,2025-05-27 08:45,Short,6108.25,1,30541.25,-30.75,-0.10,105.25,0.34,-54.75,-0.18,2891.75,0.29
1307,Exit long,2025-05-27 14:00,Long Exit,6156,1,30570,208,0.68,209,0.68,-6,-0.02,3099.75,0.31
1307,Entry long,2025-05-27 10:15,Long,6114,1,30570,208,0.68,209,0.68,-6,-0.02,3099.75,0.31
1308,Exit short,2025-05-28 06:15,Long,6147.25,1,30745,6.75,0.02,57.75,0.19,-14.75,-0.05,3106.5,0.31
1308,Entry short,2025-05-27 23:45,Short,6149,1,30745,6.75,0.02,57.75,0.19,-14.75,-0.05,3106.5,0.31
1309,Exit long,2025-05-28 09:30,Long Exit,6167.75,1,30736.25,100.5,0.33,101.5,0.33,-6,-0.02,3207,0.32
1309,Entry long,2025-05-28 06:15,Long,6147.25,1,30736.25,100.5,0.33,101.5,0.33,-6,-0.02,3207,0.32
1310,Exit short,2025-05-28 16:45,Long,6139.75,1,30753.75,53,0.17,209,0.68,-22.25,-0.07,3260,0.33
1310,Entry short,2025-05-28 10:00,Short,6150.75,1,30753.75,53,0.17,209,0.68,-22.25,-0.07,3260,0.33
1311,Exit long,2025-05-29 03:15,Short,6207.75,1,30698.75,338,1.10,424,1.38,-23.5,-0.08,3598,0.36
1311,Entry long,2025-05-28 16:45,Long,6139.75,1,30698.75,338,1.10,424,1.38,-23.5,-0.08,3598,0.36
1312,Exit short,2025-05-29 04:00,Long,6224.5,1,31038.75,-85.75,-0.28,14,0.05,-84.75,-0.27,3512.25,0.35
1312,Entry short,2025-05-29 03:15,Short,6207.75,1,31038.75,-85.75,-0.28,14,0.05,-84.75,-0.27,3512.25,0.35
1313,Exit long,2025-05-29 04:45,Short,6211,1,31122.5,-69.5,-0.22,10.25,0.03,-79.75,-0.26,3442.75,0.34
1313,Entry long,2025-05-29 04:00,Long,6224.5,1,31122.5,-69.5,-0.22,10.25,0.03,-79.75,-0.26,3442.75,0.34
1314,Exit short,2025-05-29 09:45,Short Exit,6151,1,31055,298,0.96,299,0.96,-16,-0.05,3740.75,0.37
1314,Entry short,2025-05-29 04:45,Short,6211,1,31055,298,0.96,299,0.96,-16,-0.05,3740.75,0.37
1315,Exit long,2025-05-30 02:45,Short,6126,1,30712.5,-84.5,-0.28,14,0.05,-164.75,-0.54,3656.25,0.37
1315,Entry long,2025-05-29 16:00,Long,6142.5,1,30712.5,-84.5,-0.28,14,0.05,-164.75,-0.54,3656.25,0.37
1316,Exit short,2025-05-30 04:15,Long,6137.5,1,30630,-59.5,-0.19,24,0.08,-59.75,-0.20,3596.75,0.36
1316,Entry short,2025-05-30 02:45,Short,6126,1,30630,-59.5,-0.19,24,0.08,-59.75,-0.20,3596.75,0.36
1317,Exit long,2025-05-30 08:00,Long Exit,6112.25,1,30687.5,-128.25,-0.42,20.25,0.07,-127.25,-0.41,3468.5,0.35
1317,Entry long,2025-05-30 04:15,Long,6137.5,1,30687.5,-128.25,-0.42,20.25,0.07,-127.25,-0.41,3468.5,0.35
1318,Exit short,2025-05-30 10:15,Long,6132.25,1,30536.25,-127,-0.42,16.5,0.05,-142.25,-0.47,3341.5,0.33
1318,Entry short,2025-05-30 08:15,Short,6107.25,1,30536.25,-127,-0.42,16.5,0.05,-142.25,-0.47,3341.5,0.33
1319,Exit long,2025-05-30 11:45,Short,6115.5,1,30661.25,-85.75,-0.28,34,0.11,-93.5,-0.30,3255.75,0.33
1319,Entry long,2025-05-30 10:15,Long,6132.25,1,30661.25,-85.75,-0.28,34,0.11,-93.5,-0.30,3255.75,0.33
1320,Exit short,2025-05-30 14:15,Long,6114.75,1,30577.5,1.75,0.01,217.75,0.71,-56,-0.18,3257.5,0.33
1320,Entry short,2025-05-30 11:45,Short,6115.5,1,30577.5,1.75,0.01,217.75,0.71,-56,-0.18,3257.5,0.33
1321,Exit long,2025-06-01 19:15,Short,6117.25,1,30573.75,10.5,0.03,182.75,0.60,-14.75,-0.05,3268,0.33
1321,Entry long,2025-05-30 14:15,Long,6114.75,1,30573.75,10.5,0.03,182.75,0.60,-14.75,-0.05,3268,0.33
1322,Exit short,2025-06-02 04:30,Long,6111.75,1,30586.25,25.5,0.08,154,0.50,-38.5,-0.13,3293.5,0.33
1322,Entry short,2025-06-01 19:15,Short,6117.25,1,30586.25,25.5,0.08,154,0.50,-38.5,-0.13,3293.5,0.33
1323,Exit long,2025-06-02 10:00,Short,6105.25,1,30558.75,-34.5,-0.11,122.75,0.40,-83.5,-0.27,3259,0.33
1323,Entry long,2025-06-02 04:30,Long,6111.75,1,30558.75,-34.5,-0.11,122.75,0.40,-83.5,-0.27,3259,0.33
1324,Exit short,2025-06-02 10:30,Long,6125.25,1,30526.25,-102,-0.33,79,0.26,-101,-0.33,3157,0.32
1324,Entry short,2025-06-02 10:00,Short,6105.25,1,30526.25,-102,-0.33,79,0.26,-101,-0.33,3157,0.32
1325,Exit long,2025-06-02 20:00,Short,6153.75,1,30626.25,140.5,0.46,244,0.80,-27.25,-0.09,3297.5,0.33
1325,Entry long,2025-06-02 10:30,Long,6125.25,1,30626.25,140.5,0.46,244,0.80,-27.25,-0.09,3297.5,0.33
1326,Exit short,2025-06-03 05:45,Long,6142.75,1,30768.75,53,0.17,129,0.42,-9.75,-0.03,3350.5,0.34
1326,Entry short,2025-06-02 20:00,Short,6153.75,1,30768.75,53,0.17,129,0.42,-9.75,-0.03,3350.5,0.34
1327,Exit long,2025-06-03 13:15,Long Exit,6208.75,1,30713.75,328,1.07,329,1.07,-27.25,-0.09,3678.5,0.37
1327,Entry long,2025-06-03 05:45,Long,6142.75,1,30713.75,328,1.07,329,1.07,-27.25,-0.09,3678.5,0.37
1328,Exit short,2025-06-04 02:15,Long,6202.5,1,30952.5,-62,-0.20,9,0.03,-82.25,-0.27,3616.5,0.36
1328,Entry short,2025-06-03 14:15,Short,6190.5,1,30952.5,-62,-0.20,9,0.03,-82.25,-0.27,3616.5,0.36
1329,Exit long,2025-06-04 08:30,Short,6197.25,1,31012.5,-28.25,-0.09,64,0.21,-49.75,-0.16,3588.25,0.36
1329,Entry long,2025-06-04 02:15,Long,6202.5,1,31012.5,-28.25,-0.09,64,0.21,-49.75,-0.16,3588.25,0.36
1330,Exit short,2025-06-04 09:30,Long,6208.25,1,30986.25,-57,-0.18,14,0.05,-56,-0.18,3531.25,0.35
1330,Entry short,2025-06-04 08:30,Short,6197.25,1,30986.25,-57,-0.18,14,0.05,-56,-0.18,3531.25,0.35
1331,Exit long,2025-06-04 12:15,Short,6196.5,1,31041.25,-60.75,-0.20,46.5,0.15,-77.25,-0.25,3470.5,0.35
1331,Entry long,2025-06-04 09:30,Long,6208.25,1,31041.25,-60.75,-0.20,46.5,0.15,-77.25,-0.25,3470.5,0.35
1332,Exit short,2025-06-04 14:00,Long,6214,1,30982.5,-89.5,-0.29,2.75,0.01,-93.5,-0.30,3381,0.34
1332,Entry short,2025-06-04 12:15,Short,6196.5,1,30982.5,-89.5,-0.29,2.75,0.01,-93.5,-0.30,3381,0.34
1333,Exit long,2025-06-04 16:00,Short,6196.75,1,31070,-88.25,-0.28,17.75,0.06,-87.25,-0.28,3292.75,0.33
1333,Entry long,2025-06-04 14:00,Long,6214,1,31070,-88.25,-0.28,17.75,0.06,-87.25,-0.28,3292.75,0.33
1334,Exit short,2025-06-05 03:15,Long,6199.5,1,30983.75,-15.75,-0.05,31.5,0.10,-16,-0.05,3277,0.33
1334,Entry short,2025-06-04 16:00,Short,6196.75,1,30983.75,-15.75,-0.05,31.5,0.10,-16,-0.05,3277,0.33
1335,Exit long,2025-06-05 05:15,Short,6202.25,1,30997.5,11.75,0.04,80.25,0.26,-12.25,-0.04,3288.75,0.33
1335,Entry long,2025-06-05 03:15,Long,6199.5,1,30997.5,11.75,0.04,80.25,0.26,-12.25,-0.04,3288.75,0.33
1336,Exit short,2025-06-05 08:45,Short Exit,6209.75,1,31011.25,-39.5,-0.13,61.5,0.20,-38.5,-0.12,3249.25,0.32
1336,Entry short,2025-06-05 05:15,Short,6202.25,1,31011.25,-39.5,-0.13,61.5,0.20,-38.5,-0.12,3249.25,0.32
1337,Exit long,2025-06-05 09:45,Short,6195.5,1,31052.5,-77,-0.25,30.25,0.10,-106,-0.34,3172.25,0.32
1337,Entry long,2025-06-05 09:00,Long,6210.5,1,31052.5,-77,-0.25,30.25,0.10,-106,-0.34,3172.25,0.32
1338,Exit short,2025-06-05 10:45,Long,6203,1,30977.5,-39.5,-0.13,95.25,0.31,-87.25,-0.28,3132.75,0.31
1338,Entry short,2025-06-05 09:45,Short,6195.5,1,30977.5,-39.5,-0.13,95.25,0.31,-87.25,-0.28,3132.75,0.31
1339,Exit long,2025-06-05 13:00,Short,6184.25,1,31015,-95.75,-0.31,120.25,0.39,-118.5,-0.38,3037,0.30
1339,Entry long,2025-06-05 10:45,Long,6203,1,31015,-95.75,-0.31,120.25,0.39,-118.5,-0.38,3037,0.30
1340,Exit short,2025-06-06 00:45,Long,6182,1,30921.25,9.25,0.03,182.75,0.59,-113.5,-0.37,3046.25,0.30
1340,Entry short,2025-06-05 13:00,Short,6184.25,1,30921.25,9.25,0.03,182.75,0.59,-113.5,-0.37,3046.25,0.30
1341,Exit long,2025-06-06 09:45,Long Exit,6243,1,30910,303,0.98,304,0.98,-6,-0.02,3349.25,0.33
1341,Entry long,2025-06-06 00:45,Long,6182,1,30910,303,0.98,304,0.98,-6,-0.02,3349.25,0.33
1342,Exit short,2025-06-06 14:15,Long,6232.5,1,31097.5,-67,-0.22,80.25,0.26,-73.5,-0.24,3282.25,0.33
1342,Entry short,2025-06-06 11:30,Short,6219.5,1,31097.5,-67,-0.22,80.25,0.26,-73.5,-0.24,3282.25,0.33
1343,Exit long,2025-06-08 18:45,Short,6216.5,1,31162.5,-82,-0.26,34,0.11,-88.5,-0.28,3200.25,0.32
1343,Entry long,2025-06-06 14:15,Long,6232.5,1,31162.5,-82,-0.26,34,0.11,-88.5,-0.28,3200.25,0.32
1344,Exit short,2025-06-09 03:00,Long,6224,1,31082.5,-39.5,-0.13,26.5,0.09,-44.75,-0.14,3160.75,0.32
1344,Entry short,2025-06-08 18:45,Short,6216.5,1,31082.5,-39.5,-0.13,26.5,0.09,-44.75,-0.14,3160.75,0.32
1345,Exit long,2025-06-09 09:45,Short,6225.75,1,31120,6.75,0.02,71.5,0.23,-27.25,-0.09,3167.5,0.32
1345,Entry long,2025-06-09 03:00,Long,6224,1,31120,6.75,0.02,71.5,0.23,-27.25,-0.09,3167.5,0.32
1346,Exit short,2025-06-09 12:45,Long,6237.5,1,31128.75,-60.75,-0.20,19,0.06,-64.75,-0.21,3106.75,0.31
1346,Entry short,2025-06-09 09:45,Short,6225.75,1,31128.75,-60.75,-0.20,19,0.06,-64.75,-0.21,3106.75,0.31
1347,Exit long,2025-06-09 16:00,Short,6228.75,1,31187.5,-45.75,-0.15,44,0.14,-52.25,-0.17,3061,0.31
1347,Entry long,2025-06-09 12:45,Long,6237.5,1,31187.5,-45.75,-0.15,44,0.14,-52.25,-0.17,3061,0.31
1348,Exit short,2025-06-09 20:45,Long,6238,1,31143.75,-48.25,-0.15,14,0.04,-47.25,-0.15,3012.75,0.30
1348,Entry short,2025-06-09 16:00,Short,6228.75,1,31143.75,-48.25,-0.15,14,0.04,-47.25,-0.15,3012.75,0.30
1349,Exit long,2025-06-10 01:15,Long Exit,6224.75,1,31190,-68.25,-0.22,106.5,0.34,-67.25,-0.22,2944.5,0.29
1349,Entry long,2025-06-09 20:45,Long,6238,1,31190,-68.25,-0.22,106.5,0.34,-67.25,-0.22,2944.5,0.29
1350,Exit short,2025-06-10 05:15,Long,6231.25,1,31113.75,-44.5,-0.14,64,0.21,-62.25,-0.20,2900,0.29
1350,Entry short,2025-06-10 01:30,Short,6222.75,1,31113.75,-44.5,-0.14,64,0.21,-62.25,-0.20,2900,0.29
1351,Exit long,2025-06-10 14:15,Short,6240.75,1,31156.25,45.5,0.15,142.75,0.46,-39.75,-0.13,2945.5,0.29
1351,Entry long,2025-06-10 05:15,Long,6231.25,1,31156.25,45.5,0.15,142.75,0.46,-39.75,-0.13,2945.5,0.29
1352,Exit short,2025-06-10 15:00,Long,6257.5,1,31203.75,-85.75,-0.27,2.75,0.01,-109.75,-0.35,2859.75,0.29
1352,Entry short,2025-06-10 14:15,Short,6240.75,1,31203.75,-85.75,-0.27,2.75,0.01,-109.75,-0.35,2859.75,0.29
1353,Exit long,2025-06-10 21:00,Short,6251.25,1,31287.5,-33.25,-0.11,66.5,0.21,-43.5,-0.14,2826.5,0.28
1353,Entry long,2025-06-10 15:00,Long,6257.5,1,31287.5,-33.25,-0.11,66.5,0.21,-43.5,-0.14,2826.5,0.28
1354,Exit short,2025-06-11 04:00,Long,6252.25,1,31256.25,-7,-0.02,52.75,0.17,-13.5,-0.04,2819.5,0.28
1354,Entry short,2025-06-10 21:00,Short,6251.25,1,31256.25,-7,-0.02,52.75,0.17,-13.5,-0.04,2819.5,0.28
1355,Exit long,2025-06-11 12:15,Short,6260.25,1,31261.25,38,0.12,205.25,0.66,-44.75,-0.14,2857.5,0.29
1355,Entry long,2025-06-11 04:00,Long,6252.25,1,31261.25,38,0.12,205.25,0.66,-44.75,-0.14,2857.5,0.29
1356,Exit short,2025-06-11 13:30,Long,6276.75,1,31301.25,-84.5,-0.27,40.25,0.13,-86,-0.27,2773,0.28
1356,Entry short,2025-06-11 12:15,Short,6260.25,1,31301.25,-84.5,-0.27,40.25,0.13,-86,-0.27,2773,0.28
1357,Exit long,2025-06-11 14:00,Long Exit,6237.75,1,31383.75,-197,-0.63,2.75,0.01,-196,-0.62,2576,0.26
1357,Entry long,2025-06-11 13:30,Long,6276.75,1,31383.75,-197,-0.63,2.75,0.01,-196,-0.62,2576,0.26
1358,Exit short,2025-06-12 03:15,Long,6236.5,1,31182.5,-2,-0.01,102.75,0.33,-89.75,-0.29,2574,0.26
1358,Entry short,2025-06-11 14:15,Short,6236.5,1,31182.5,-2,-0.01,102.75,0.33,-89.75,-0.29,2574,0.26
1359,Exit long,2025-06-12 03:45,Long Exit,6216.5,1,31182.5,-102,-0.33,6.5,0.02,-101,-0.32,2472,0.25
1359,Entry long,2025-06-12 03:15,Long,6236.5,1,31182.5,-102,-0.33,6.5,0.02,-101,-0.32,2472,0.25
1360,Exit short,2025-06-12 08:45,Long,6231.25,1,31088.75,-69.5,-0.22,85.25,0.27,-71,-0.23,2402.5,0.24
1360,Entry short,2025-06-12 04:00,Short,6217.75,1,31088.75,-69.5,-0.22,85.25,0.27,-71,-0.23,2402.5,0.24
1361,Exit long,2025-06-12 18:30,Short,6254.25,1,31156.25,113,0.36,191.5,0.61,-21,-0.07,2515.5,0.25
1361,Entry long,2025-06-12 08:45,Long,6231.25,1,31156.25,113,0.36,191.5,0.61,-21,-0.07,2515.5,0.25
1362,Exit short,2025-06-12 20:30,Short Exit,6180,1,31271.25,369.25,1.18,370.25,1.18,-14.75,-0.05,2884.75,0.29
1362,Entry short,2025-06-12 18:30,Short,6254.25,1,31271.25,369.25,1.18,370.25,1.18,-14.75,-0.05,2884.75,0.29
1363,Exit long,2025-06-13 10:30,Short,6197.25,1,30938.75,45.5,0.15,229,0.74,-38.5,-0.12,2930.25,0.29
1363,Entry long,2025-06-13 03:00,Long,6187.75,1,30938.75,45.5,0.15,229,0.74,-38.5,-0.12,2930.25,0.29
1364,Exit short,2025-06-13 11:15,Long,6226.5,1,30986.25,-148.25,-0.48,6.5,0.02,-152.25,-0.49,2782,0.28
1364,Entry short,2025-06-13 10:30,Short,6197.25,1,30986.25,-148.25,-0.48,6.5,0.02,-152.25,-0.49,2782,0.28
1365,Exit long,2025-06-13 14:15,Short,6215.75,1,31132.5,-55.75,-0.18,109,0.35,-57.25,-0.18,2726.25,0.27
1365,Entry long,2025-06-13 11:15,Long,6226.5,1,31132.5,-55.75,-0.18,109,0.35,-57.25,-0.18,2726.25,0.27
1366,Exit short,2025-06-15 20:15,Long,6208.75,1,31078.75,33,0.11,265.25,0.85,-19.75,-0.06,2759.25,0.28
1366,Entry short,2025-06-13 14:15,Short,6215.75,1,31078.75,33,0.11,265.25,0.85,-19.75,-0.06,2759.25,0.28
1367,Exit long,2025-06-16 05:45,Short,6221,1,31043.75,59.25,0.19,130.25,0.42,-38.5,-0.12,2818.5,0.28
1367,Entry long,2025-06-15 20:15,Long,6208.75,1,31043.75,59.25,0.19,130.25,0.42,-38.5,-0.12,2818.5,0.28
1368,Exit short,2025-06-16 07:45,Long,6235,1,31105,-72,-0.23,1.5,0.00,-71,-0.23,2746.5,0.27
1368,Entry short,2025-06-16 05:45,Short,6221,1,31105,-72,-0.23,1.5,0.00,-71,-0.23,2746.5,0.27
1369,Exit long,2025-06-16 12:45,Short,6256.25,1,31175,104.25,0.33,199,0.64,-11,-0.04,2850.75,0.29
